日期,更新,账户,名称,昨值,入金,出金,今值,净值
2020-07-23,2020-07-23 15:25:03,PuYi,浦裔1,4970684.14,0,0,4951260.99,0.9903
2020-07-24,2020-07-24 15:25:02,PuYi,浦裔1,4951260.99,0,0,4931918.71,0.9864
2020-07-27,2020-07-27 15:25:02,PuYi,浦裔1,4931918.71,0,0,4927483.34,0.9855
2020-07-28,2020-07-28 15:25:02,PuYi,浦裔1,4927483.31,0,0,4964417.05,0.9929
2020-07-29,2020-07-30 21:45:52,PuYi,浦裔1,4964417.03,0,0,4964710.99,0.9929
2020-07-30,2020-07-30 21:45:40,PuYi,浦裔1,4964710.99,0,0,4948284.78,0.9897
2020-07-31,2020-07-31 15:25:02,PuYi,浦裔1,4948284.78,0,0,4949153.7,0.9898
2020-08-03,2020-08-03 15:25:02,PuYi,浦裔1,4949153.69,0,0,4919212.53,0.9838
2020-08-04,2020-08-04 15:25:03,PuYi,浦裔1,4919212.53,0,0,4920645.98,0.9841
2020-08-05,2020-08-05 15:25:02,PuYi,浦裔1,4920645.98,0,0,4920660.81,0.9841
2020-08-06,2020-08-06 15:25:03,PuYi,浦裔1,4920660.81,0,0,4913394.19,0.9827
2020-08-07,2020-08-07 15:25:02,PuYi,浦裔1,4913394.19,0,0,4915275.76,0.9831
2020-08-10,2020-08-10 15:25:02,PuYi,浦裔1,4915275.76,0,0,4920196.81,0.984
2020-08-11,2020-08-11 15:25:03,PuYi,浦裔1,4920196.81,0,0,4919102.94,0.9838
2020-08-12,2020-08-12 15:25:02,PuYi,浦裔1,4919102.94,0,0,4921088.8,0.9842
2020-08-13,2020-08-13 15:25:02,PuYi,浦裔1,4921088.8,0,0,4910255.26,0.9821
2020-08-14,2020-08-14 15:25:02,PuYi,浦裔1,4910255.26,0,0,4921011.6,0.9842
2020-08-17,2020-08-17 15:25:02,PuYi,浦裔1,4921011.6,0,0,4921011.6,0.9842
2020-08-18,2020-08-18 15:25:02,PuYi,浦裔1,4918572.8,0,0,4897196.33,0.9794
2020-08-19,2020-08-19 15:25:02,PuYi,浦裔1,4897531.33,0,0,4899718.65,0.9799
2020-08-20,2020-08-20 15:25:02,PuYi,浦裔1,4899718.65,0,0,4903089.8,0.9806
2020-08-21,2020-08-21 15:25:02,PuYi,浦裔1,4903089.8,0,0,4898300.04,0.9797
2020-08-24,2020-08-24 15:25:02,PuYi,浦裔1,4903340.04,0,0,4882313.21,0.9765
2020-08-25,2020-08-25 15:25:02,PuYi,浦裔1,4882313.21,0,0,4872182.47,0.9744
2020-09-08,2020-09-08 15:25:02,PuYi,浦裔1,4872182.47,0,0,4868400.47,0.9737
2020-09-09,2020-09-09 15:25:02,PuYi,浦裔1,4868400.47,0,0,4875140.75,0.975
2020-09-10,2020-09-10 15:25:02,PuYi,浦裔1,4875140.75,0,0,4877176.89,0.9754
2020-09-11,2020-09-11 15:25:03,PuYi,浦裔1,4877176.89,0,0,4877783.73,0.9756
2020-09-14,2020-09-14 15:25:02,PuYi,浦裔1,4877783.73,0,0,4871880.02,0.9744
2020-09-15,2020-09-15 15:25:03,PuYi,浦裔1,4871880.02,0,0,4871666.03,0.9743
2020-09-16,2020-09-16 15:25:03,PuYi,浦裔1,4871666.03,0,0,4878185.58,0.9756
2020-09-17,2020-09-17 15:25:02,PuYi,浦裔1,4878185.58,0,0,4879854.14,0.976
2020-09-18,2020-09-18 15:25:02,PuYi,浦裔1,4879854.14,0,0,4879854.14,0.976
2020-09-21,2020-09-21 15:25:03,PuYi,浦裔1,4881035.3,0,0,4879916.34,0.976
2020-09-22,2020-09-22 15:25:02,PuYi,浦裔1,4879916.34,0,0,4889691.84,0.9779
2020-09-23,2020-09-23 15:25:03,PuYi,浦裔1,4889691.84,0,0,4894642.22,0.9789
2020-09-24,2020-09-24 15:25:03,PuYi,浦裔1,4894642.22,0,0,4895734.38,0.9791
2020-09-25,2020-09-25 15:25:02,PuYi,浦裔1,4895734.38,0,0,4891219.9,0.9782
2020-09-28,2020-09-28 15:25:03,PuYi,浦裔1,4891219.9,0,0,4897848.74,0.9796
2020-09-29,2020-09-29 15:25:03,PuYi,浦裔1,4897848.74,0,0,4894630.98,0.9789
2020-09-30,2020-10-08 15:25:08,PuYi,浦裔1,4894630.98,0,0,4897291.32,0.9795
2020-10-09,2020-10-09 15:25:02,PuYi,浦裔1,4897291.32,0,0,4895764.76,0.9792
2020-10-12,2020-10-12 15:25:03,PuYi,浦裔1,4898764.76,0,0,4893182.09,0.9786
2020-10-13,2020-10-13 15:25:02,PuYi,浦裔1,4893182.09,0,0,4888914.01,0.9778
2020-10-14,2020-10-14 15:25:03,PuYi,浦裔1,4888914.01,0,0,4879963.41,0.976
2020-10-15,2020-10-15 15:25:03,PuYi,浦裔1,4879963.41,0,0,4884559.92,0.9769
2020-10-16,2020-10-16 15:25:03,PuYi,浦裔1,4884559.92,0,0,4896143.31,0.9792
2020-10-19,2020-10-19 15:25:02,PuYi,浦裔1,4896143.31,0,0,4894558.86,0.9789
2020-10-20,2020-10-20 15:25:02,PuYi,浦裔1,4894558.86,0,0,4897523.13,0.9795
2020-10-21,2020-10-21 15:25:03,PuYi,浦裔1,4897523.13,0,0,4899077.32,0.9798
2020-10-22,2020-10-22 15:25:02,PuYi,浦裔1,4899077.32,0,0,4901285.09,0.9803
2020-10-23,2020-10-23 15:25:03,PuYi,浦裔1,4901285.09,0,0,4897250.29,0.9795
2020-10-26,2020-10-26 15:25:03,PuYi,浦裔1,4897250.29,0,0,4902437.62,0.9805
2020-10-27,2020-10-27 15:25:03,PuYi,浦裔1,4902437.62,0,0,4905861.22,0.9812
2020-10-28,2020-10-28 15:25:03,PuYi,浦裔1,4905861.22,0,0,4897648.71,0.9795
2020-10-29,2020-10-29 15:25:02,PuYi,浦裔1,4897648.71,0,0,4904352.81,0.9809
2020-10-30,2020-10-30 15:25:02,PuYi,浦裔1,4904352.81,0,0,4902592.79,0.9805
2020-11-02,2020-11-02 15:25:03,PuYi,浦裔1,4902592.79,0,0,4908526.31,0.9817
2020-11-03,2020-11-03 15:25:02,PuYi,浦裔1,4908526.31,0,0,4908337.72,0.9817
2020-11-04,2020-11-04 15:25:03,PuYi,浦裔1,4908337.72,0,0,4910499.14,0.9821
2020-11-05,2020-11-05 15:25:03,PuYi,浦裔1,4910499.14,0,0,4902359.39,0.9805
2020-11-06,2020-11-06 15:25:03,PuYi,浦裔1,4902359.39,0,0,4906100.05,0.9812
2020-11-09,2020-11-09 15:25:02,PuYi,浦裔1,4906100.05,0,0,4897818.36,0.9796
2020-11-11,2020-11-11 15:25:02,PuYi,浦裔1,4897818.36,0,0,4902000.76,0.9804
2020-11-12,2020-11-12 15:25:02,PuYi,浦裔1,4902000.76,0,0,4900395.33,0.9801
2020-11-13,2020-11-13 15:25:03,PuYi,浦裔1,4900395.33,0,0,4903672.7,0.9807
2020-11-16,2020-11-16 15:25:02,PuYi,浦裔1,4903672.7,0,0,4898798.86,0.9798
2020-11-17,2020-11-17 15:25:03,PuYi,浦裔1,4898798.86,0,0,4901396.63,0.9803
2020-11-18,2020-11-18 15:25:02,PuYi,浦裔1,4901396.63,0,0,4903939.46,0.9808
2020-11-19,2020-11-19 15:25:02,PuYi,浦裔1,4903939.46,0,0,4904112.78,0.9808
2020-11-20,2020-11-20 15:25:02,PuYi,浦裔1,4904112.78,0,0,4902025.96,0.9804
2020-11-23,2020-11-23 15:25:02,PuYi,浦裔1,4902025.96,0,0,4900353.86,0.9801
2020-11-24,2020-11-24 15:25:03,PuYi,浦裔1,4900353.86,0,0,4899880.39,0.98
2020-11-25,2020-11-25 15:25:03,PuYi,浦裔1,4899880.39,0,0,4897869.18,0.9796
2020-11-26,2020-11-26 15:25:02,PuYi,浦裔1,4897869.18,0,0,4900003.62,0.98
2020-11-27,2020-11-27 15:25:02,PuYi,浦裔1,4900003.62,0,0,4901572.3,0.9803
2020-11-30,2020-11-30 15:25:02,PuYi,浦裔1,4901572.3,0,0,4898109.76,0.9796
2020-12-01,2020-12-01 15:25:02,PuYi,浦裔1,4898109.76,0,0,4900642.52,0.9801
2020-12-02,2020-12-02 15:25:02,PuYi,浦裔1,4900642.52,0,0,4881836.72,0.9764
2020-12-03,2020-12-03 15:25:02,PuYi,浦裔1,4883556.72,0,0,4882760.81,0.9766
2020-12-04,2020-12-04 15:25:02,PuYi,浦裔1,4884420.81,0,0,4881492.72,0.9763
2020-12-07,2020-12-07 15:25:02,PuYi,浦裔1,4881492.72,0,0,4882428.76,0.9765
2020-12-08,2020-12-08 15:25:02,PuYi,浦裔1,4882428.76,0,0,4898920.17,0.9798
2020-12-09,2020-12-09 15:25:02,PuYi,浦裔1,4898920.17,0,0,4890936.18,0.9782
2020-12-10,2020-12-10 15:25:02,PuYi,浦裔1,4890936.19,0,0,4883447.18,0.9767
2020-12-11,2020-12-11 15:25:02,PuYi,浦裔1,4883447.18,0,0,4872654.13,0.9745
2020-12-14,2020-12-14 15:25:02,PuYi,浦裔1,4872654.13,0,0,4862473.46,0.9725
2020-12-15,2020-12-15 15:25:02,PuYi,浦裔1,4862473.46,0,0,4881388.06,0.9763
2020-12-16,2020-12-16 15:25:02,PuYi,浦裔1,4879938.06,0,0,4881594.24,0.9763
2020-12-17,2020-12-17 15:25:02,PuYi,浦裔1,4881594.24,0,0,4880905.54,0.9762
2020-12-18,2020-12-18 15:25:03,PuYi,浦裔1,4880905.54,0,0,4889442.26,0.9779
2020-12-21,2020-12-21 15:25:03,PuYi,浦裔1,4889442.26,0,0,4904021.56,0.9808
2020-12-22,2020-12-22 15:25:02,PuYi,浦裔1,4904021.56,0,0,4926522.6,0.9853
2020-12-23,2020-12-23 15:25:02,PuYi,浦裔1,4926522.6,0,0,4917071.68,0.9834
2020-12-24,2020-12-24 15:25:03,PuYi,浦裔1,4917071.68,0,0,4919037.74,0.9838
2020-12-25,2020-12-25 15:25:03,PuYi,浦裔1,4919037.74,0,0,4919037.74,0.9838
2020-12-28,2020-12-28 15:25:03,PuYi,浦裔1,4919037.74,0,0,4921151.36,0.9842
2020-12-29,2020-12-29 15:25:02,PuYi,浦裔1,4921151.36,0,0,4914559.54,0.9829
2020-12-30,2020-12-30 15:25:03,PuYi,浦裔1,4914559.54,0,0,4910303.94,0.9821
2020-12-31,2021-01-01 15:25:08,PuYi,浦裔1,4910303.94,0,0,4904279.61,0.9809
2021-01-04,2021-01-04 15:25:02,PuYi,浦裔1,4904279.61,0,0,4912209.44,0.9824
2021-01-05,2021-01-05 15:25:02,PuYi,浦裔1,4912209.44,0,0,4912523.93,0.9825
2021-01-06,2021-01-06 15:25:02,PuYi,浦裔1,4912523.93,0,0,4907546.88,0.9815
2021-01-07,2021-01-07 15:25:02,PuYi,浦裔1,4907546.88,0,0,4905922.77,0.9812
2021-01-08,2021-01-08 15:25:02,PuYi,浦裔1,4905922.77,0,0,4902784.39,0.9806
2021-01-11,2021-01-11 15:25:02,PuYi,浦裔1,4902784.39,0,0,4920963.72,0.9842
2021-01-12,2021-01-12 15:25:02,PuYi,浦裔1,4920963.72,0,0,4912862.99,0.9826
2021-01-13,2021-01-13 15:25:02,PuYi,浦裔1,4912862.99,0,0,4880913.72,0.9762
2021-01-14,2021-01-14 15:25:04,PuYi,浦裔1,4880913.72,0,0,4886580.62,0.9773
2021-01-15,2021-01-15 15:25:02,PuYi,浦裔1,4886580.62,0,0,4877645.72,0.9755
2021-01-18,2021-01-18 15:25:02,PuYi,浦裔1,4877645.72,0,0,4884267.56,0.9769
2021-01-19,2021-01-19 15:25:08,PuYi,浦裔1,4884267.56,0,0,4889742.69,0.9779
2021-01-20,2021-01-20 15:25:02,PuYi,浦裔1,4889742.69,0,0,4884858.5,0.977
2021-01-21,2021-01-21 15:25:02,PuYi,浦裔1,4884858.5,0,0,4897608.59,0.9795
2021-01-22,2021-01-22 15:25:03,PuYi,浦裔1,4897608.59,0,0,4894873.16,0.979
2021-01-25,2021-01-25 15:25:02,PuYi,浦裔1,4894873.16,0,0,4891096.25,0.9782
2021-01-26,2021-01-26 15:25:03,PuYi,浦裔1,4891096.25,0,0,4884405.95,0.9769
2021-01-27,2021-01-27 15:25:03,PuYi,浦裔1,4884405.95,0,0,4889759.37,0.978
2021-01-28,2021-01-28 15:25:08,PuYi,浦裔1,4889759.37,0,0,4896024.46,0.9792
2021-01-29,2021-01-29 15:25:02,PuYi,浦裔1,4896024.46,0,0,4896024.46,0.9792
2021-02-01,2021-02-01 15:25:08,PuYi,浦裔1,4890939.13,0,0,4893886.01,0.9788
2021-02-02,2021-02-02 18:42:05,PuYi,浦裔1,4893746.01,0,0,4881103.85,0.9762
2021-02-03,2021-02-03 15:25:09,PuYi,浦裔1,4881103.85,0,0,4888460.04,0.9777
2021-02-04,2021-02-04 15:25:02,PuYi,浦裔1,4888460.04,0,0,4887134.04,0.9774
2021-02-05,2021-02-05 15:25:05,PuYi,浦裔1,4887134.04,0,0,4883169.62,0.9766
2021-02-08,2021-02-08 15:25:03,PuYi,浦裔1,4883169.62,0,0,4890065.62,0.978
2021-02-09,2021-02-09 15:25:08,PuYi,浦裔1,4890065.62,0,0,4886685.26,0.9773
2021-02-10,2021-02-17 15:25:08,PuYi,浦裔1,4886685.26,0,0,4879391.24,0.9759
2021-02-18,2021-02-18 15:25:08,PuYi,浦裔1,4879290.3,0,0,4884979.28,0.977
2021-02-19,2021-02-19 15:25:03,PuYi,浦裔1,4884979.28,0,0,4893489.94,0.9787
2021-02-22,2021-02-22 15:25:08,PuYi,浦裔1,4893489.94,0,0,4862239.35,0.9724
2021-02-23,2021-02-23 15:25:04,PuYi,浦裔1,4871889.35,0,0,4846883.6,0.9694
2021-02-24,2021-02-24 15:25:09,PuYi,浦裔1,4846883.6,0,0,4852242.44,0.9704
2021-02-25,2021-02-25 15:25:04,PuYi,浦裔1,4852242.44,0,0,4845595.1,0.9691
2021-02-26,2021-02-26 15:25:04,PuYi,浦裔1,4846675.1,0,0,4869371.54,0.9739
2021-03-01,2021-03-01 15:25:09,PuYi,浦裔1,4869371.54,0,0,4851813.76,0.9704
2021-03-02,2021-03-02 15:25:10,PuYi,浦裔1,4853953.76,0,0,4862658.97,0.9725
2021-03-03,2021-03-03 15:25:04,PuYi,浦裔1,4862658.97,0,0,4865793.19,0.9732
2021-03-04,2021-03-04 15:25:07,PuYi,浦裔1,4865793.19,0,0,4862419.58,0.9725
2021-03-05,2021-03-05 15:25:09,PuYi,浦裔1,4862419.58,0,0,4864996.65,0.973
2021-03-08,2021-03-08 15:25:04,PuYi,浦裔1,4864996.65,0,0,4843931.72,0.9688
2021-03-09,2021-03-09 15:25:04,PuYi,浦裔1,4843931.72,0,0,4833658.9,0.9667
2021-03-10,2021-03-10 15:25:07,PuYi,浦裔1,4833658.9,0,0,4834552.46,0.9669
2021-03-11,2021-03-11 15:25:09,PuYi,浦裔1,4835832.46,0,0,4837814.4,0.9676
2021-03-12,2021-03-12 15:25:02,PuYi,浦裔1,4837814.4,0,0,4848513.77,0.9697
2021-03-15,2021-03-15 15:25:11,PuYi,浦裔1,4848513.77,0,0,4863339.49,0.9727
2021-03-16,2021-03-16 15:25:02,PuYi,浦裔1,4863339.49,0,0,4852473.41,0.9705
2021-03-17,2021-03-17 15:25:02,PuYi,浦裔1,4852473.41,0,0,4845397.91,0.9691
2021-03-18,2021-03-18 15:25:02,PuYi,浦裔1,4845397.91,0,0,4841319.01,0.9683
2021-03-19,2021-03-19 15:25:02,PuYi,浦裔1,4841319.01,0,0,4856599.35,0.9713
2021-03-22,2021-03-22 15:25:02,PuYi,浦裔1,4856599.35,0,0,4867182.5,0.9734
2021-03-23,2021-03-23 15:25:04,PuYi,浦裔1,4867182.5,0,0,4858701.74,0.9717
2021-03-24,2021-03-24 15:25:04,PuYi,浦裔1,4858701.74,0,0,4865142.09,0.973
2021-03-25,2021-03-25 15:25:04,PuYi,浦裔1,4865142.09,0,0,4877480.92,0.9755
2021-03-26,2021-03-26 15:25:04,PuYi,浦裔1,4877480.92,0,0,4868923.39,0.9738
2021-03-29,2021-03-29 15:25:09,PuYi,浦裔1,4868923.39,0,0,4857003.39,0.9714
2021-03-30,2021-03-30 15:25:07,PuYi,浦裔1,4857003.39,0,0,4854270.35,0.9709
2021-03-31,2021-03-31 15:25:04,PuYi,浦裔1,4854270.35,0,0,4850326.87,0.9701
2021-04-01,2021-04-01 15:25:09,PuYi,浦裔1,4850326.87,0,0,4869124.68,0.9738
2021-04-02,2021-04-05 15:25:08,PuYi,浦裔1,4869124.68,0,0,4862961.86,0.9726
2021-04-06,2021-04-06 15:25:08,PuYi,浦裔1,4862961.86,0,0,4852247.07,0.9704
2021-04-07,2021-04-07 15:25:08,PuYi,浦裔1,4852247.07,0,0,4853998.81,0.9708
2021-04-08,2021-04-08 15:25:10,PuYi,浦裔1,4853998.81,0,0,4865014.21,0.973
2021-04-09,2021-04-09 15:25:05,PuYi,浦裔1,4865014.21,0,0,4862308.05,0.9725
2021-04-12,2021-04-12 15:25:08,PuYi,浦裔1,4862308.05,0,0,4860658.8,0.9721
2021-04-13,2021-04-13 15:25:05,PuYi,浦裔1,4860658.8,0,0,4858550.68,0.9717
2021-04-14,2021-04-14 15:25:03,PuYi,浦裔1,4858550.68,0,0,4850293.06,0.9701
2021-04-15,2021-04-15 15:25:04,PuYi,浦裔1,4850293.06,0,0,4850196.74,0.97
2021-04-16,2021-04-16 15:25:05,PuYi,浦裔1,4850196.74,0,0,4853212.86,0.9706
2021-04-19,2021-04-19 15:25:08,PuYi,浦裔1,4853212.86,0,0,4859028.2,0.9718
