日期,更新,账户,名称,昨值,入金,出金,今值,净值
2020-08-17,2020-08-17 15:18:28,MuLan2,木兰投资2,9861965.72,0,0,9843601.9,0.9844
2020-08-18,2020-08-18 15:16:41,MuLan2,木兰投资2,9843601.88,0,0,9833178,0.9833
2020-08-19,2020-08-19 15:18:28,MuLan2,木兰投资2,9833177.95,0,0,9835606.1,0.9836
2020-08-20,2020-08-20 15:18:28,MuLan2,木兰投资2,9835606.11,0,0,9842646.1,0.9843
2020-08-21,2020-08-21 15:16:41,MuLan2,木兰投资2,9842646.15,0,0,9831582.7,0.9832
2020-08-24,2020-08-24 15:17:59,MuLan2,木兰投资2,9842502.65,0,0,9803134.2,0.9803
2020-08-25,2020-08-25 15:16:40,MuLan2,木兰投资2,9803134.21,0,0,9782331.2,0.9782
2020-08-26,2020-08-26 15:18:24,MuLan2,木兰投资2,9782331.23,0,0,9782331.2,0.9782
2020-08-27,2020-08-27 15:18:29,MuLan2,木兰投资2,9782331.23,0,0,9782331.2,0.9782
2020-08-28,2020-08-28 15:18:24,MuLan2,木兰投资2,9782331.23,0,0,9782331.2,0.9782
2020-08-31,2020-08-31 15:16:42,MuLan2,木兰投资2,9782331.23,0,0,9782331.2,0.9782
2020-09-01,2020-09-01 15:18:29,MuLan2,木兰投资2,9782331.23,0,0,9782331.2,0.9782
2020-09-02,2020-09-02 15:18:24,MuLan2,木兰投资2,9782331.23,0,0,9782331.2,0.9782
2020-09-03,2020-09-03 15:18:24,MuLan2,木兰投资2,9782331.23,0,0,9782331.2,0.9782
2020-09-04,2020-09-04 15:18:29,MuLan2,木兰投资2,9782331.23,0,0,9782331.2,0.9782
2020-09-07,2020-09-05 02:30:12,MuLan2,木兰投资2,9782331.23,0,0,9782331.2,0.9782
2020-09-08,2020-09-08 15:18:27,MuLan2,木兰投资2,9782331.23,0,0,9778531.7,0.9779
2020-09-09,2020-09-09 15:16:40,MuLan2,木兰投资2,9778513.49,0,0,9795629.4,0.9796
2020-09-10,2020-09-10 02:30:10,MuLan2,木兰投资2,9795629.37,0,0,9801113.2,0.9801
2020-09-11,2020-09-11 15:18:24,MuLan2,木兰投资2,9801338.88,0,0,9803002.9,0.9803
2020-09-14,2020-09-14 15:18:26,MuLan2,木兰投资2,9802967.57,0,0,9790065.9,0.979
2020-09-15,2020-09-15 15:18:25,MuLan2,木兰投资2,9790065.89,0,0,9789081.6,0.9789
2020-09-16,2020-09-16 15:16:43,MuLan2,木兰投资2,9789081.6,0,0,9802842.1,0.9803
2020-09-17,2020-09-17 15:18:26,MuLan2,木兰投资2,9802842.06,0,0,9807712.7,0.9808
2020-09-18,2020-09-18 15:18:26,MuLan2,木兰投资2,9807712.68,0,0,9813499.8,0.9813
2020-09-21,2020-09-21 15:18:25,MuLan2,木兰投资2,9813499.82,0,0,9821804,0.9822
2020-09-22,2020-09-22 15:18:26,MuLan2,木兰投资2,9821804.02,0,0,9839282,0.9839
2020-09-23,2020-09-23 15:16:44,MuLan2,木兰投资2,9839282.03,0,0,9848354.1,0.9848
2020-09-24,2020-09-24 15:18:25,MuLan2,木兰投资2,9848326.65,0,0,9850350.8,0.985
2020-09-25,2020-09-25 15:18:25,MuLan2,木兰投资2,9850350.83,0,0,9837184.9,0.9837
2020-09-28,2020-09-28 15:17:55,MuLan2,木兰投资2,9837184.93,0,0,9850243.4,0.985
2020-09-29,2020-09-29 15:18:25,MuLan2,木兰投资2,9850243.4,0,0,9844440.6,0.9844
2020-09-30,2020-09-30 15:17:55,MuLan2,木兰投资2,9844440.58,0,0,9847620.7,0.9848
2020-10-09,2020-10-09 15:18:25,MuLan2,木兰投资2,9847620.66,0,0,9844056.5,0.9844
2020-10-12,2020-10-12 15:18:26,MuLan2,木兰投资2,9850056.51,0,0,9837793.9,0.9838
2020-10-13,2020-10-13 15:17:57,MuLan2,木兰投资2,9837765.43,0,0,9828368.2,0.9828
2020-10-14,2020-10-14 15:18:27,MuLan2,木兰投资2,9828301.72,0,0,9807086.6,0.9807
2020-10-15,2020-10-15 15:16:39,MuLan2,木兰投资2,9807019.72,0,0,9814668,0.9815
2020-10-16,2020-10-16 15:18:27,MuLan2,木兰投资2,9814638.97,0,0,9837198.5,0.9837
2020-10-19,2020-10-19 15:17:56,MuLan2,木兰投资2,9837161.06,0,0,9831758,0.9832
2020-10-20,2020-10-20 15:18:26,MuLan2,木兰投资2,9831758.03,0,0,9837529.8,0.9838
2020-10-21,2020-10-21 15:18:26,MuLan2,木兰投资2,9837529.76,0,0,9841706.8,0.9842
2020-10-22,2020-10-22 15:18:26,MuLan2,木兰投资2,9841706.83,0,0,9846291.8,0.9846
2020-10-23,2020-10-23 15:20:09,MuLan2,木兰投资2,9846253.26,0,0,9837102.3,0.9837
2020-10-26,2020-10-26 15:18:26,MuLan2,木兰投资2,9837102.28,0,0,9847145.8,0.9847
2020-10-27,2020-10-27 15:18:25,MuLan2,木兰投资2,9847145.78,0,0,9856401.6,0.9856
2020-10-28,2020-10-28 15:18:26,MuLan2,木兰投资2,9856401.63,0,0,9843570.1,0.9844
2020-10-29,2020-10-29 15:17:55,MuLan2,木兰投资2,9843570.1,0,0,9857029.8,0.9857
2020-10-30,2020-10-30 15:17:55,MuLan2,木兰投资2,9857029.85,0,0,9852192.2,0.9852
2020-11-02,2020-11-02 15:18:25,MuLan2,木兰投资2,9852192.2,0,0,9863967.2,0.9864
2020-11-03,2020-11-03 15:18:25,MuLan2,木兰投资2,9863967.2,0,0,9861680.6,0.9862
2020-11-04,2020-11-04 15:18:25,MuLan2,木兰投资2,9861680.64,0,0,9866943.3,0.9867
2020-11-05,2020-11-05 15:18:25,MuLan2,木兰投资2,9866943.26,0,0,9846521.2,0.9847
2020-11-06,2020-11-06 15:18:25,MuLan2,木兰投资2,9846500.1,0,0,9851308.2,0.9851
2020-11-09,2020-11-09 15:18:27,MuLan2,木兰投资2,9851308.24,0,0,9832932.7,0.9833
2020-11-10,2020-11-10 15:18:26,MuLan2,木兰投资2,9832932.66,0,0,9832932.7,0.9833
2020-11-11,2020-11-11 15:18:27,MuLan2,木兰投资2,9832932.66,0,0,9841690.7,0.9842
2020-11-12,2020-11-12 15:18:26,MuLan2,木兰投资2,9841668.87,0,0,9837692.3,0.9838
2020-11-13,2020-11-13 15:18:25,MuLan2,木兰投资2,9837692.3,0,0,9843118.6,0.9843
2020-11-16,2020-11-16 15:16:44,MuLan2,木兰投资2,9843118.61,0,0,9832428,0.9832
2020-11-17,2020-11-17 15:18:26,MuLan2,木兰投资2,9832428.03,0,0,9842273.8,0.9842
2020-11-18,2020-11-18 15:18:26,MuLan2,木兰投资2,9842273.83,0,0,9842720.4,0.9843
2020-11-19,2020-11-19 15:16:44,MuLan2,木兰投资2,9842691.75,0,0,9842691.8,0.9843
2020-11-20,2020-11-20 15:16:43,MuLan2,木兰投资2,9842691.75,0,0,9838255.9,0.9838
2020-11-23,2020-11-23 15:18:26,MuLan2,木兰投资2,9838227.57,0,0,9832196.8,0.9832
2020-11-24,2020-11-24 15:18:27,MuLan2,木兰投资2,9832196.77,0,0,9831218,0.9831
2020-11-25,2020-11-25 15:18:26,MuLan2,木兰投资2,9831218.02,0,0,9827126,0.9827
2020-11-26,2020-11-26 15:16:44,MuLan2,木兰投资2,9827126.05,0,0,9832180.6,0.9832
2020-11-27,2020-11-27 15:18:26,MuLan2,木兰投资2,9832180.55,0,0,9836080.4,0.9836
2020-11-30,2020-11-30 15:18:28,MuLan2,木兰投资2,9836080.42,0,0,9829637.5,0.983
2020-12-01,2020-12-01 15:18:29,MuLan2,木兰投资2,9829606.51,0,0,9834608.2,0.9835
2020-12-02,2020-12-02 15:18:29,MuLan2,木兰投资2,9834577.25,0,0,9795080.3,0.9795
2020-12-03,2020-12-03 15:18:29,MuLan2,木兰投资2,9798488.41,0,0,9797914.4,0.9798
2020-12-04,2020-12-04 15:18:28,MuLan2,木兰投资2,9800824.4,0,0,9792723,0.9793
2020-12-07,2020-12-07 15:18:29,MuLan2,木兰投资2,9792700.19,0,0,9796532.3,0.9797
2020-12-08,2020-12-08 15:18:29,MuLan2,木兰投资2,9796499.26,0,0,9830226.2,0.983
2020-12-09,2020-12-09 15:18:29,MuLan2,木兰投资2,9830193.13,0,0,9815114.9,0.9815
2020-12-10,2020-12-10 15:18:29,MuLan2,木兰投资2,9815114.94,0,0,9798673.4,0.9799
2020-12-11,2020-12-11 15:17:59,MuLan2,木兰投资2,9798673.4,0,0,9773960.2,0.9774
2020-12-14,2020-12-14 15:18:27,MuLan2,木兰投资2,9773960.2,0,0,9750949.7,0.9751
2020-12-15,2020-12-15 15:18:27,MuLan2,木兰投资2,9750949.68,0,0,9786568.7,0.9787
2020-12-16,2020-12-16 15:18:10,MuLan2,木兰投资2,9786568.73,0,0,9787659.4,0.9788
2020-12-17,2020-12-17 15:18:27,MuLan2,木兰投资2,9789379.42,0,0,9786016.8,0.9786
2020-12-18,2020-12-18 15:18:26,MuLan2,木兰投资2,9786016.85,0,0,9798559.1,0.9799
2020-12-21,2020-12-21 15:18:27,MuLan2,木兰投资2,9798559.14,0,0,9820404.4,0.982
2020-12-22,2020-12-22 15:18:27,MuLan2,木兰投资2,9820404.44,0,0,9861863.7,0.9862
2020-12-23,2020-12-23 15:17:59,MuLan2,木兰投资2,9861811.81,0,0,9848488.2,0.9848
2020-12-24,2020-12-24 15:18:29,MuLan2,木兰投资2,9848461.81,0,0,9850317.8,0.985
2020-12-25,2020-12-25 15:18:25,MuLan2,木兰投资2,9850317.78,0,0,9823389.2,0.9823
2020-12-28,2020-12-28 15:18:28,MuLan2,木兰投资2,9823364.4,0,0,9822818.3,0.9823
2020-12-29,2020-12-29 15:16:39,MuLan2,木兰投资2,9822818.29,0,0,9811915.9,0.9812
2020-12-30,2020-12-30 15:18:25,MuLan2,木兰投资2,9811915.88,0,0,9805837.9,0.9806
2020-12-31,2020-12-31 15:16:42,MuLan2,木兰投资2,9805837.86,0,0,9792299.5,0.9792
2021-01-05,2021-01-05 15:20:42,MuLan2,木兰投资2,9795729.79,0,0,9797404.5,0.9797
2021-01-06,2021-01-06 15:18:27,MuLan2,木兰投资2,9797377.09,0,0,9786935.2,0.9787
2021-01-07,2021-01-07 15:18:29,MuLan2,木兰投资2,9786907.48,0,0,9778318.6,0.9778
2021-01-08,2021-01-08 15:18:28,MuLan2,木兰投资2,9778151.71,0,0,9774609.5,0.9775
2021-01-11,2021-01-11 15:17:54,MuLan2,木兰投资2,9774411.74,0,0,9810542.6,0.9811
2021-01-12,2021-01-12 15:18:27,MuLan2,木兰投资2,9810487.46,0,0,9801442.1,0.9801
2021-01-13,2021-01-13 15:18:26,MuLan2,木兰投资2,9801275.09,0,0,9749645.7,0.975
2021-01-14,2021-01-14 15:18:29,MuLan2,木兰投资2,9749592.42,0,0,9755335.3,0.9755
2021-01-15,2021-01-15 15:16:42,MuLan2,木兰投资2,9755145.25,0,0,9736145.2,0.9736
2021-01-18,2021-01-18 15:18:26,MuLan2,木兰投资2,9736145.18,0,0,9745822.1,0.9746
2021-01-19,2021-01-19 15:18:27,MuLan2,木兰投资2,9745822.07,0,0,9758093.9,0.9758
2021-02-02,2021-02-02 18:42:05,MuLan2,木兰投资2,9774398.51,0,0,9755854.26,0.9756
2021-02-03,2021-02-03 15:25:09,MuLan2,木兰投资2,9755722.35,0,0,9769296.54,0.9769
2021-02-04,2021-02-04 15:25:02,MuLan2,木兰投资2,9769274.19,0,0,9766428.41,0.9766
2021-02-05,2021-02-05 15:25:05,MuLan2,木兰投资2,9766428.41,0,0,9758799.77,0.9759
2021-02-08,2021-02-08 15:25:03,MuLan2,木兰投资2,9758799.77,0,0,9768038.27,0.9768
2021-02-09,2021-02-09 15:25:08,MuLan2,木兰投资2,9768015.28,0,0,9764367,0.9764
2021-02-10,2021-02-17 15:25:08,MuLan2,木兰投资2,9764194.63,0,0,9756199.66,0.9756
2021-02-18,2021-02-18 15:25:08,MuLan2,木兰投资2,9756056.43,0,0,9768229.48,0.9768
2021-02-19,2021-02-19 15:25:03,MuLan2,木兰投资2,9768171.08,0,0,9785308.22,0.9785
2021-02-22,2021-02-22 15:25:08,MuLan2,木兰投资2,9785156.16,0,0,9735697.95,0.9736
2021-02-23,2021-02-23 15:25:04,MuLan2,木兰投资2,9748547.95,0,0,9708059.99,0.9708
2021-02-24,2021-02-24 15:25:09,MuLan2,木兰投资2,9707907.63,0,0,9718982.36,0.9719
2021-02-25,2021-02-25 15:25:04,MuLan2,木兰投资2,9718966.6,0,0,9705754.88,0.9706
2021-02-26,2021-02-26 15:25:04,MuLan2,木兰投资2,9707914.88,0,0,9734042.9,0.9734
2021-03-01,2021-03-01 15:25:09,MuLan2,木兰投资2,9733900.68,0,0,9703342.71,0.9703
2021-03-02,2021-03-02 15:25:10,MuLan2,木兰投资2,9705342.18,0,0,9722730.62,0.9723
2021-03-03,2021-03-03 15:25:04,MuLan2,木兰投资2,9722730.62,0,0,9726173.64,0.9726
2021-03-04,2021-03-04 15:25:07,MuLan2,木兰投资2,9726070.55,0,0,9717254.92,0.9717
2021-03-05,2021-03-05 15:25:09,MuLan2,木兰投资2,9717215.94,0,0,9712951.04,0.9713
2021-03-08,2021-03-08 15:25:04,MuLan2,木兰投资2,9712808.5,0,0,9677425.73,0.9677
2021-03-09,2021-03-09 15:25:04,MuLan2,木兰投资2,9677286.14,0,0,9664543.37,0.9665
2021-03-10,2021-03-10 15:25:07,MuLan2,木兰投资2,9664441.11,0,0,9660988.6,0.9661
2021-03-11,2021-03-11 15:25:09,MuLan2,木兰投资2,9663754.55,0,0,9664937.34,0.9665
2021-03-12,2021-03-12 15:25:02,MuLan2,木兰投资2,9664842.05,0,0,9678855.47,0.9679
2021-03-15,2021-03-15 15:25:11,MuLan2,木兰投资2,9678834.35,0,0,9700334.17,0.97
2021-03-16,2021-03-16 15:25:02,MuLan2,木兰投资2,9700297.6,0,0,9683145.8,0.9683
2021-03-17,2021-03-17 15:25:02,MuLan2,木兰投资2,9683109.63,0,0,9678433.84,0.9678
2021-03-18,2021-03-18 15:25:02,MuLan2,木兰投资2,9678413.53,0,0,9674640.42,0.9675
2021-03-19,2021-03-19 15:25:02,MuLan2,木兰投资2,9674602.38,0,0,9698145.22,0.9698
2021-03-22,2021-03-22 15:25:03,MuLan2,木兰投资2,9698009.95,0,0,9720700.17,0.9721
2021-03-23,2021-03-23 15:25:04,MuLan2,木兰投资2,9720589.93,0,0,9699732.96,0.97
2021-03-24,2021-03-24 15:25:04,MuLan2,木兰投资2,9699732.96,0,0,9710579.91,0.9711
2021-03-25,2021-03-25 15:25:04,MuLan2,木兰投资2,9710486.51,0,0,9734620.45,0.9735
2021-03-26,2021-03-26 15:25:04,MuLan2,木兰投资2,9734505.83,0,0,9722667.71,0.9723
2021-03-29,2021-03-29 15:25:09,MuLan2,木兰投资2,9722631.47,0,0,9702211.05,0.9702
2021-03-30,2021-03-30 15:25:07,MuLan2,木兰投资2,9702076.42,0,0,9689498.29,0.9689
2021-03-31,2021-03-31 15:25:04,MuLan2,木兰投资2,9689359.67,0,0,9689359.67,0.9689
2021-04-01,2021-04-01 15:25:09,MuLan2,木兰投资2,9681958.56,0,0,9720372.63,0.972
2021-04-02,2021-04-05 15:25:08,MuLan2,木兰投资2,9720270.48,0,0,9714900.47,0.9715
2021-04-06,2021-04-06 15:25:08,MuLan2,木兰投资2,9714794.24,0,0,9696266.66,0.9696
2021-04-07,2021-04-07 15:25:08,MuLan2,木兰投资2,9696139.16,0,0,9697446.09,0.9697
2021-04-08,2021-04-08 15:25:10,MuLan2,木兰投资2,9697341.02,0,0,9721002.86,0.9721
2021-04-09,2021-04-09 15:25:05,MuLan2,木兰投资2,9720913.35,0,0,9715585.38,0.9716
2021-04-12,2021-04-12 15:25:08,MuLan2,木兰投资2,9715568.48,0,0,9714128.62,0.9714
2021-04-13,2021-04-13 15:25:05,MuLan2,木兰投资2,9714111.61,0,0,9710091.66,0.971
2021-04-14,2021-04-14 15:25:03,MuLan2,木兰投资2,9709983.09,0,0,9691542.06,0.9692
2021-04-15,2021-04-15 15:25:04,MuLan2,木兰投资2,9691427.87,0,0,9684373.99,0.9684
2021-04-16,2021-04-16 15:25:05,MuLan2,木兰投资2,9684356.69,0,0,9680722.94,0.9681
2021-04-19,2021-04-19 15:25:08,MuLan2,木兰投资2,9680683.49,0,0,9683387.05,0.9683
2021-04-20,2021-04-20 15:25:04,MuLan2,木兰投资2,9683292.62,0,0,9675478.08,0.9675
2021-04-21,2021-04-21 15:25:02,MuLan2,木兰投资2,9675478.08,0,0,9672005.7,0.9672
2021-04-22,2021-04-22 15:25:03,MuLan2,木兰投资2,9671887.83,0,0,9667957.71,0.9668
2021-04-23,2021-04-23 15:25:03,MuLan2,木兰投资2,9667957.71,0,0,9651792.2,0.9652
